DYAD,PERSON,SAMPLE,MARRIAGE,DAY,EATAMNTD,EXAMNTD,EATHLTHD,EATALONE,EATPARTN,EATOTHER,INFL,ACT,PDONE,ARGUE,CLOSE,PPOS,PNEG,OPOS,ONEG,ACTION,ENLISTP,SUP,COMCOPE,REAP,EMPATH,AVOID,PROTECT,sexf
165,665,4,2,5,0,-1,-1,0,1,0,1,1,2,0,3,9,2,9,4,8,8,3,8,8,4,4,8,0
165,665,4,2,6,-1,-1,-1,1,0,0,0,1,2,0,3,9,3,8,3,7,8,4,7,7,6,4,7,0
165,665,4,2,7,-1,-1,1,0,1,0,0,1,2,0,3,7,1,6,2,7,8,2,8,8,8,5,8,0
166,166,4,2,1,0,0,0,0,1,0,0,1,2,0,3,7,0,8,1,8,8,1,8,8,8,2,8,1
166,166,4,2,2,0,0,0,0,1,0,0,1,2,0,3,8,1,8,1,8,8,1,8,8,8,0,8,1
166,166,4,2,3,-1,0,-1,0,1,0,0,1,1,1,3,10,3,8,3,8,8,4,8,8,8,3,8,1
166,166,4,2,4,-1,0,0,0,1,0,0,1,2,0,3,9,2,8,2,8,7,1,7,7,7,3,7,1
166,166,4,2,5,0,0,0,0,1,0,0,1,1,1,3,7,0,7,0,7,7,1,7,7,7,2,7,1
166,166,4,2,6,0,0,0,0,1,0,0,1,2,0,3,7,0,7,1,7,7,1,7,7,7,2,7,1
166,166,4,2,7,0,0,0,0,1,0,0,1,1,0,3,8,3,10,2,7,6,7,8,9,9,9,9,1
166,666,4,2,1,0,-1,-1,0,1,0,0,1,2,0,3,8,1,9,1,8,8,2,8,8,8,3,8,0
166,666,4,2,2,0,0,0,0,1,0,0,1,2,0,2,8,2,8,1,8,8,3,8,8,8,3,8,0
166,666,4,2,3,-1,0,-1,0,1,0,0,1,1,1,2,8,2,8,2,7,7,7,7,7,7,7,7,0
166,666,4,2,4,-1,0,0,0,1,0,0,1,1,0,2,8,2,8,2,8,8,4,8,8,7,4,9,0
166,666,4,2,5,0,0,0,0,1,0,0,1,1,1,2,9,2,8,2,8,8,4,10,10,10,3,10,0
166,666,4,2,6,0,0,0,0,1,0,0,1,2,0,2,8,3,8,3,8,8,5,8,8,10,4,10,0
166,666,4,2,7,0,0,0,0,1,0,0,1,1,0,2,9,3,9,3,9,9,4,10,6,7,4,7,0
167,167,4,2,1,0,0,0,0,1,0,1,1,1,0,2,7,4,7,4,7,7,4,7,7,7,4,7,1
167,167,4,2,2,1,1,1,0,1,0,0,1,1,0,3,7,4,7,4,7,6,4,6,6,6,4,6,1
167,167,4,2,3,1,1,1,0,0,1,0,1,1,1,3,6,4,6,4,6,6,4,6,6,4,6,5,1
167,167,4,2,4,-1,0,0,0,1,0,0,1,1,0,2,7,3,7,4,6,6,4,6,6,6,6,4,1
167,167,4,2,5,0,0,0,0,1,0,1,1,1,0,2,8,4,7,4,7,7,3,7,7,7,3,6,1
167,167,4,2,6,1,0,0,0,1,0,1,1,1,0,3,9,3,9,3,8,8,3,8,8,8,3,8,1
167,167,4,2,7,0,0,0,0,1,0,0,1,1,0,2,6,3,7,3,7,7,3,7,7,7,3,7,1
167,667,4,2,1,0,0,0,0,1,0,0,1,1,0,3,9,2,9,3,9,9,4,9,9,9,4,9,0
167,667,4,2,2,1,0,0,0,1,0,0,1,1,0,3,10,1,10,2,9,9,3,9,8,7,5,6,0
167,667,4,2,3,0,0,0,0,1,0,0,1,1,1,3,8,1,10,3,8,7,3,8,8,7,3,7,0
167,667,4,2,4,-1,-1,0,0,1,0,0,1,1,0,3,8,3,10,4,9,9,4,9,9,9,3,8,0
167,667,4,2,5,0,0,-1,1,0,0,0,1,1,0,3,10,3,10,4,10,10,4,10,10,10,3,10,0
167,667,4,2,6,0,0,1,0,1,0,0,1,1,0,3,9,4,9,8,6,7,4,7,7,9,3,5,0
167,667,4,2,7,-1,0,0,0,1,0,0,1,2,0,3,9,2,10,0,10,10,5,10,10,6,4,7,0
168,168,4,2,1,1,0,0,0,1,0,0,1,1,0,2,7,7,3,7,7,7,2,6,7,6,4,6,1
168,168,4,2,2,-1,0,0,0,1,0,0,1,1,0,2,7,3,7,3,7,7,4,7,7,7,4,7,1
168,168,4,2,3,1,0,0,0,1,0,0,1,1,0,2,7,3,6,3,6,6,3,6,6,6,3,6,1
168,168,4,2,4,-1,-1,-1,1,0,0,0,1,2,0,3,8,4,7,4,7,6,4,6,6,7,4,7,1
168,168,4,2,5,-1,0,0,0,1,0,0,1,2,0,2,7,4,6,4,6,6,4,6,6,6,4,6,1
168,168,4,2,6,1,1,0,0,1,0,0,1,1,0,2,7,4,6,4,6,6,4,6,6,6,4,6,1
168,168,4,2,7,0,0,0,0,1,0,0,1,1,0,2,7,7,6,2,6,6,3,6,6,6,3,6,1
168,668,4,2,1,-1,0,0,0,1,0,0,1,1,0,2,6,3,8,4,7,8,4,8,8,4,7,6,0
168,668,4,2,2,0,0,0,0,1,0,0,1,1,0,3,7,6,6,6,6,6,4,6,6,6,3,6,0
168,668,4,2,3,-1,-1,0,0,1,0,0,1,1,0,3,6,4,6,4,6,6,6,6,6,6,4,6,0
168,668,4,2,4,0,0,0,0,1,0,0,1,2,0,3,6,7,4,7,7,7,4,7,7,7,3,7,0
168,668,4,2,5,0,0,0,0,1,0,0,1,1,0,3,7,4,6,5,7,5,7,7,7,7,2,6,0
168,668,4,2,6,-1,-1,0,0,1,0,0,1,1,0,2,6,4,6,4,6,6,6,6,6,6,5,6,0
168,668,4,2,7,1,0,0,0,1,0,0,1,2,0,2,6,1,6,3,6,6,6,6,6,6,6,6,0
169,169,4,2,1,0,0,0,0,1,0,0,1,2,0,3,7,2,7,4,7,7,3,7,9,6,2,6,1
169,169,4,2,2,0,-1,-1,1,0,0,0,1,2,0,3,8,3,8,3,8,8,0,7,6,6,0,6,1
169,169,4,2,3,-1,0,0,0,0,1,0,1,2,0,3,6,3,6,3,6,6,3,6,6,6,4,6,1
169,169,4,2,4,1,0,0,0,1,0,0,1,2,0,3,8,3,8,4,7,7,4,7,7,7,3,7,1
169,169,4,2,5,-1,0,0,0,1,0,0,1,2,0,3,7,3,6,2,7,7,2,6,6,6,2,6,1
169,169,4,2,6,0,0,0,0,1,0,0,1,2,0,3,7,4,6,4,6,6,4,6,6,6,3,6,1
169,169,4,2,7,0,0,0,0,1,0,0,1,2,0,3,7,2,7,3,6,6,2,6,6,6,5,6,1
169,669,4,2,1,0,0,0,0,1,0,1,1,2,0,3,8,5,8,5,8,8,5,8,8,8,5,8,0
169,669,4,2,2,0,0,0,0,1,0,1,1,2,0,3,9,4,9,4,9,9,4,9,9,9,4,9,0
169,669,4,2,3,0,0,0,0,1,0,1,1,2,0,3,9,2,9,2,9,9,3,9,9,9,3,9,0
169,669,4,2,4,0,0,0,0,1,0,0,1,2,0,3,9,2,9,3,9,9,4,9,9,9,3,9,0
169,669,4,2,5,0,0,0,0,1,0,1,1,-2,0,3,9,2,10,4,10,10,4,10,10,10,4,10,0
169,669,4,2,6,0,0,0,0,1,0,1,1,2,0,3,9,2,9,3,10,10,4,10,10,10,4,10,0
169,669,4,2,7,0,0,0,0,1,0,1,1,2,0,3,10,1,10,0,10,10,6,10,10,10,4,10,0
170,170,4,2,1,0,0,0,0,1,0,0,1,2,0,3,10,1,10,0,10,10,0,10,10,10,0,10,1
170,170,4,2,2,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,9,2,10,10,10,1,10,1
170,170,4,2,3,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,1,10,10,9,1,10,1
170,170,4,2,4,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
170,170,4,2,5,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
170,170,4,2,6,0,0,0,0,1,0,1,1,2,0,3,10,0,10,0,10,10,1,10,10,10,2,10,1
170,170,4,2,7,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
170,670,4,2,1,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
170,670,4,2,2,0,1,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
170,670,4,2,3,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
170,670,4,2,4,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
170,670,4,2,5,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
170,670,4,2,6,1,-1,0,0,1,0,1,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
170,670,4,2,7,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
